scheme_code,scheme_name,fund_house,category,latest_nav_date,latest_nav,latest_date,return_1y,return_3y,return_5y,volatility,score_1y,score_3y,score_5y,score
146772,HSBC Large & Mid Cap Fund - Direct Growth,HSBC Mutual Fund,mid_cap,2026-08-28,33.5895,2026-08-28,16.423233695652172,19.821644165476783,16.439577212824098,18.391411779700388,87.03703703703704,71.73913043478261,60.0,72.80676328502416
151036,HSBC Midcap Fund - Direct Growth,HSBC Mutual Fund,mid_cap,2026-08-28,547.8257,2026-08-28,26.345605210416203,26.343969203735472,,17.026631644484567,100.0,100.0,,70.0
147445,Mirae Asset Midcap Fund - Direct Plan - Growth,Mirae Asset Mutual Fund,mid_cap,2026-08-28,45.039,2026-08-28,16.881195827061823,18.339321517765427,17.481794076201762,17.99567191544632,88.88888888888889,56.52173913043478,65.0,68.77536231884058
127042,Motilal Oswal Midcap Fund-Direct Plan-Growth Option,Motilal Oswal Mutual Fund,mid_cap,2026-08-28,122.7784,2026-08-28,4.481584859418608,22.13829077717948,23.892720808241496,17.717067909589783,7.4074074074074066,84.78260869565217,100.0,66.13526570048309
119775,Kotak Mid Cap Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,mid_cap,2026-08-28,173.634,2026-08-28,11.472484014277985,19.521622500231306,18.409080975612866,15.337601992583297,53.70370370370371,67.3913043478261,72.5,64.81763285024155
118419,Bandhan Large & Mid Cap Fund - Direct Plan - Growth,Bandhan Mutual Fund,mid_cap,2026-08-28,168.175,2026-08-28,9.451878270377234,19.827668565674152,18.262050583482026,15.811509186697089,35.18518518518518,73.91304347826086,70.0,61.1207729468599
119620,Aditya Birla Sun Life Midcap Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,mid_cap,2026-08-28,977.24,2026-08-28,14.062281152248012,17.648856802462866,16.127905404060527,16.147431118379412,75.92592592592592,47.82608695652174,57.49999999999999,59.158212560386474
150815,JM Mid Cap Fund (Direct) - Growth,JM Financial Mutual Fund,mid_cap,2026-08-28,23.0824,2026-08-28,16.151303043874265,21.22655244300733,,16.646095283769952,83.33333333333334,82.6086956521739,,58.04347826086956
150404,BANDHAN MID CAP FUND - GROWTH - DIRECT PLAN,Bandhan Mutual Fund,mid_cap,2026-08-28,20.798,2026-08-28,15.326605301097928,19.820673853929428,,14.91439667177579,81.48148148148148,69.56521739130434,,52.27053140096618
120596,ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,mid_cap,2026-08-28,1200.52,2026-08-28,8.584401371188765,18.102108513384852,18.59481563706855,15.266094887989148,27.77777777777778,52.17391304347826,75.0,51.70289855072464
